,location_id,unit_count,bsl_flag,building_type_code,land_use_code,address_confidence_code,county_geoid,block_geoid_x,h3_9,latitude,longitude,fcc_rel,frn,provider_id,brand_name,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid_y,h3_res8_id,geometry
592,1057528564,20,True,R,1,3,26095,260959601003013,8927636a33bffff,46.32836226,-85.5010628,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003013,8827636a33fffff,POINT (-85.5010628 46.32836226)
593,1057528567,1,True,R,1,2,26095,260959601001017,8927636a04fffff,46.35414784,-85.50627832,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001017,8827636a05fffff,POINT (-85.50627832000001 46.35414784)
594,1057528575,1,True,R,1,2,26095,260959601001018,8927636a047ffff,46.35412284,-85.50238493,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001018,8827636a05fffff,POINT (-85.50238493000001 46.35412284)
595,1057528582,7,True,X,3,1,26095,260959601001023,8927636a2b3ffff,46.35468689,-85.50952865,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001023,8827636a2bfffff,POINT (-85.50952864999999 46.35468689)
596,1293502378,1,True,R,4,3,26033,260339706011028,89276332acfffff,46.4137667,-84.57361706,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260339706011028,88276332adfffff,POINT (-84.57361706 46.4137667)
597,1293502421,1,True,R,1,1,26033,260339711002060,89276e126afffff,46.0207384,-83.73388408,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,50,1000,1000,1,X,MI,260339711002060,88276e126bfffff,POINT (-83.73388408 46.0207384)
598,1057528592,1,True,R,1,2,26095,260959601003018,8927636a363ffff,46.3277011,-85.50817851,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003018,8827636a37fffff,POINT (-85.50817850999999 46.3277011)
599,1057528602,1,True,R,1,2,26095,260959601002017,8927636a2a3ffff,46.34943137,-85.51118981,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002017,8827636a2bfffff,POINT (-85.51118981 46.34943137)
600,1057528603,1,True,B,7,2,26095,260959601003015,8927636aecbffff,46.32600803,-85.48945164,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003015,8827636aedfffff,POINT (-85.48945164 46.32600803)
601,1057528607,1,True,R,1,2,26095,260959601002010,8927636a06bffff,46.34930736,-85.5040901,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002010,8827636a07fffff,POINT (-85.5040901 46.34930736)
602,1057528608,1,True,B,3,2,26095,260959601002022,8927636a2b7ffff,46.35137156,-85.50868956,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002022,8827636a2bfffff,POINT (-85.50868955999999 46.35137156)
603,1057528609,1,True,R,1,2,26095,260959601001027,8927636a287ffff,46.35513294,-85.5140401,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001027,8827636a29fffff,POINT (-85.5140401 46.35513294)
604,1057528614,1,True,R,1,2,26095,260959601001037,8927636a2b7ffff,46.35253768,-85.50773447,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001037,8827636a2bfffff,POINT (-85.50773447 46.35253768)
605,1057528621,1,True,B,3,1,26095,260959602002016,8927636852fffff,46.30305173,-85.51148984,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959602002016,8827636853fffff,POINT (-85.51148984 46.30305173)
606,1057528633,5,True,X,2,2,26095,260959601002004,8927636a2b7ffff,46.35150858,-85.5080845,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002004,8827636a2bfffff,POINT (-85.5080845 46.35150858)
607,1057528637,2,True,R,1,3,26095,260959602002016,8927636852bffff,46.30302073,-85.51250695,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959602002016,8827636853fffff,POINT (-85.51250695 46.30302073)
608,1057528638,2,True,X,3,2,26095,260959601003000,8927636a06fffff,46.34648107,-85.50032373,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003000,8827636a07fffff,POINT (-85.50032373000001 46.34648107)
609,1057528642,1,True,R,1,2,26095,260959601003022,8927636a36bffff,46.32753818,-85.51388408,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003022,8827636a37fffff,POINT (-85.51388408 46.32753818)
610,1057528645,1,True,R,1,2,26095,260959601001017,8927636a04fffff,46.35407783,-85.5060903,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001017,8827636a05fffff,POINT (-85.5060903 46.35407783)
611,1057528647,1,True,R,1,2,26095,260959601002000,8927636a073ffff,46.35156058,-85.49970667,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002000,8827636a07fffff,POINT (-85.49970666999999 46.35156058)
